t_sec,mx_T,my_T,mz_T,qw,qx,qy,qz,heading_deg_level
1764190670.102831,1.073750000e-04,2.525625000e-04,2.558750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.032
1764190670.122419,1.073750000e-04,2.525625000e-04,2.558750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.032
1764190670.148761,1.080625000e-04,2.528750000e-04,2.568750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.139
1764190670.162362,1.080625000e-04,2.528750000e-04,2.568750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.139
1764190670.182930,1.077500000e-04,2.536875000e-04,2.565625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.013
1764190670.202419,1.077500000e-04,2.536875000e-04,2.565625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.013
1764190670.222785,1.077500000e-04,2.536875000e-04,2.565625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.013
1764190670.247749,1.085000000e-04,2.528750000e-04,2.562500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.223
1764190670.264156,1.085000000e-04,2.528750000e-04,2.562500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.223
1764190670.281869,1.085000000e-04,2.525625000e-04,2.577500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.248
1764190670.304743,1.085000000e-04,2.525625000e-04,2.577500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.248
1764190670.322263,1.085000000e-04,2.525625000e-04,2.577500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.248
1764190670.346992,1.088750000e-04,2.540000000e-04,2.553750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.202
1764190670.362065,1.088750000e-04,2.540000000e-04,2.553750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.202
1764190670.382588,1.080625000e-04,2.528750000e-04,2.565000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.139
1764190670.403264,1.080625000e-04,2.528750000e-04,2.565000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.139
1764190670.422472,1.080625000e-04,2.528750000e-04,2.565000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.139
1764190670.449314,1.080625000e-04,2.532500000e-04,2.557500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.108
1764190670.462971,1.080625000e-04,2.532500000e-04,2.557500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.108
1764190670.483718,1.077500000e-04,2.528750000e-04,2.558750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.079
1764190670.503095,1.077500000e-04,2.528750000e-04,2.558750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.079
1764190670.522741,1.077500000e-04,2.528750000e-04,2.558750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.079
1764190670.547589,1.085000000e-04,2.532500000e-04,2.565625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.192
1764190670.563247,1.085000000e-04,2.532500000e-04,2.565625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.192
1764190670.582588,1.077500000e-04,2.532500000e-04,2.570625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190670.603278,1.077500000e-04,2.532500000e-04,2.570625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190670.622712,1.077500000e-04,2.532500000e-04,2.570625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190670.647476,1.077500000e-04,2.532500000e-04,2.570625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190670.662756,1.077500000e-04,2.532500000e-04,2.570625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190670.682758,1.080625000e-04,2.525625000e-04,2.570625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.164
1764190670.702934,1.080625000e-04,2.525625000e-04,2.570625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.164
1764190670.722818,1.080625000e-04,2.525625000e-04,2.570625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.164
1764190670.747276,1.077500000e-04,2.532500000e-04,2.562500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190670.762833,1.077500000e-04,2.532500000e-04,2.562500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190670.782663,1.077500000e-04,2.525625000e-04,2.562500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.104
1764190670.802921,1.077500000e-04,2.525625000e-04,2.562500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.104
1764190670.822859,1.077500000e-04,2.525625000e-04,2.562500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.104
1764190670.847829,1.077500000e-04,2.532500000e-04,2.570625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190670.862933,1.077500000e-04,2.532500000e-04,2.570625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190670.882505,1.077500000e-04,2.528750000e-04,2.561875000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.079
1764190670.902783,1.077500000e-04,2.528750000e-04,2.561875000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.079
1764190670.923162,1.077500000e-04,2.528750000e-04,2.561875000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.079
1764190670.946475,1.085000000e-04,2.540625000e-04,2.561875000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.125
1764190670.963065,1.085000000e-04,2.540625000e-04,2.561875000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.125
1764190670.982664,1.085000000e-04,2.536875000e-04,2.562500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.156
1764190671.002780,1.085000000e-04,2.536875000e-04,2.562500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.156
1764190671.023350,1.085000000e-04,2.536875000e-04,2.562500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.156
1764190671.046428,1.080625000e-04,2.532500000e-04,2.562500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.108
1764190671.063143,1.080625000e-04,2.532500000e-04,2.562500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.108
1764190671.082743,1.077500000e-04,2.528750000e-04,2.565625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.079
1764190671.103265,1.077500000e-04,2.528750000e-04,2.565625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.079
1764190671.123511,1.077500000e-04,2.528750000e-04,2.565625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.079
1764190671.146409,1.077500000e-04,2.532500000e-04,2.558750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190671.162789,1.077500000e-04,2.532500000e-04,2.558750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190671.182795,1.077500000e-04,2.525625000e-04,2.573750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.104
1764190671.203320,1.077500000e-04,2.525625000e-04,2.573750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.104
1764190671.223715,1.077500000e-04,2.525625000e-04,2.573750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.104
1764190671.245086,1.088750000e-04,2.536875000e-04,2.557500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.228
1764190671.263943,1.088750000e-04,2.536875000e-04,2.557500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.228
1764190671.283081,1.085000000e-04,2.525625000e-04,2.558750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.248
1764190671.303508,1.085000000e-04,2.525625000e-04,2.558750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.248
1764190671.324066,1.085000000e-04,2.525625000e-04,2.558750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.248
1764190671.344962,1.077500000e-04,2.536875000e-04,2.570625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.013
1764190671.363398,1.077500000e-04,2.536875000e-04,2.570625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.013
1764190671.383216,1.073750000e-04,2.532500000e-04,2.558750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.976
1764190671.404096,1.073750000e-04,2.532500000e-04,2.558750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.976
1764190671.423230,1.073750000e-04,2.532500000e-04,2.558750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.976
1764190671.445944,1.088750000e-04,2.532500000e-04,2.557500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.263
1764190671.463218,1.088750000e-04,2.532500000e-04,2.557500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.263
1764190671.483291,1.085000000e-04,2.525625000e-04,2.562500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.248
1764190671.503274,1.085000000e-04,2.525625000e-04,2.562500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.248
1764190671.524061,1.085000000e-04,2.525625000e-04,2.562500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.248
1764190671.546629,1.080625000e-04,2.528750000e-04,2.577500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.139
1764190671.563711,1.080625000e-04,2.528750000e-04,2.577500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.139
1764190671.583280,1.073750000e-04,2.525625000e-04,2.565625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.032
1764190671.603338,1.073750000e-04,2.525625000e-04,2.565625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.032
1764190671.624195,1.073750000e-04,2.525625000e-04,2.565625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.032
1764190671.645593,1.073750000e-04,2.536875000e-04,2.566875000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.941
1764190671.663990,1.073750000e-04,2.536875000e-04,2.566875000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.941
1764190671.682990,1.073750000e-04,2.528750000e-04,2.568750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.007
1764190671.704553,1.073750000e-04,2.528750000e-04,2.568750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.007
1764190671.723836,1.073750000e-04,2.528750000e-04,2.568750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.007
1764190671.745130,1.077500000e-04,2.536875000e-04,2.561875000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.013
1764190671.763719,1.077500000e-04,2.536875000e-04,2.561875000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.013
1764190671.784436,1.077500000e-04,2.525625000e-04,2.561875000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.104
1764190671.804151,1.077500000e-04,2.525625000e-04,2.561875000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.104
1764190671.823943,1.077500000e-04,2.525625000e-04,2.561875000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.104
1764190671.845070,1.080625000e-04,2.532500000e-04,2.573750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.108
1764190671.863749,1.080625000e-04,2.532500000e-04,2.573750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.108
1764190671.883167,1.077500000e-04,2.528750000e-04,2.565625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.079
1764190671.904000,1.077500000e-04,2.528750000e-04,2.565625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.079
1764190671.924010,1.077500000e-04,2.528750000e-04,2.565625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.079
1764190671.946364,1.085000000e-04,2.528750000e-04,2.577500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.223
1764190671.964332,1.085000000e-04,2.528750000e-04,2.577500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.223
1764190671.983152,1.080625000e-04,2.532500000e-04,2.565625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.108
1764190672.003960,1.080625000e-04,2.532500000e-04,2.565625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.108
1764190672.024793,1.080625000e-04,2.532500000e-04,2.565625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.108
1764190672.045603,1.077500000e-04,2.532500000e-04,2.558750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190672.063763,1.077500000e-04,2.532500000e-04,2.558750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190672.083343,1.080625000e-04,2.536875000e-04,2.555000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.072
1764190672.104665,1.080625000e-04,2.536875000e-04,2.555000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.072
1764190672.124038,1.080625000e-04,2.536875000e-04,2.555000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.072
1764190672.145488,1.080625000e-04,2.536875000e-04,2.568750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.072
1764190672.164219,1.080625000e-04,2.536875000e-04,2.568750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.072
1764190672.183332,1.080625000e-04,2.540625000e-04,2.557500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.042
1764190672.204247,1.080625000e-04,2.540625000e-04,2.557500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.042
1764190672.224442,1.080625000e-04,2.540625000e-04,2.557500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.042
1764190672.245999,1.080625000e-04,2.532500000e-04,2.550625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.108
1764190672.263964,1.080625000e-04,2.532500000e-04,2.550625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.108
1764190672.283539,1.085000000e-04,2.528750000e-04,2.565625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.223
1764190672.304237,1.085000000e-04,2.528750000e-04,2.565625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.223
1764190672.324894,1.085000000e-04,2.528750000e-04,2.565625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.223
1764190672.345525,1.073750000e-04,2.532500000e-04,2.553750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.976
1764190672.364053,1.073750000e-04,2.532500000e-04,2.553750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.976
1764190672.383638,1.077500000e-04,2.532500000e-04,2.570000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190672.404318,1.077500000e-04,2.532500000e-04,2.570000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190672.424821,1.077500000e-04,2.532500000e-04,2.570000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190672.446505,1.077500000e-04,2.528750000e-04,2.555000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.079
1764190672.464458,1.077500000e-04,2.528750000e-04,2.555000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.079
1764190672.484229,1.080625000e-04,2.525625000e-04,2.557500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.164
1764190672.504697,1.080625000e-04,2.525625000e-04,2.557500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.164
1764190672.524636,1.080625000e-04,2.525625000e-04,2.557500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.164
1764190672.545480,1.077500000e-04,2.532500000e-04,2.561875000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190672.564307,1.077500000e-04,2.532500000e-04,2.561875000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190672.583066,1.077500000e-04,2.532500000e-04,2.561875000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190672.605466,1.077500000e-04,2.532500000e-04,2.565625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190672.625198,1.077500000e-04,2.532500000e-04,2.565625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190672.645982,1.088750000e-04,2.532500000e-04,2.555000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.263
1764190672.665064,1.088750000e-04,2.532500000e-04,2.555000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.263
1764190672.684044,1.070625000e-04,2.532500000e-04,2.565625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.916
1764190672.705072,1.070625000e-04,2.532500000e-04,2.565625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.916
1764190672.725455,1.070625000e-04,2.532500000e-04,2.565625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.916
1764190672.746099,1.088750000e-04,2.540625000e-04,2.565625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.197
1764190672.765074,1.088750000e-04,2.540625000e-04,2.565625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.197
1764190672.783302,1.088750000e-04,2.540625000e-04,2.565625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.197
1764190672.805346,1.077500000e-04,2.536875000e-04,2.560625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.013
1764190672.825195,1.077500000e-04,2.536875000e-04,2.560625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.013
1764190672.846008,1.070625000e-04,2.536875000e-04,2.570625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.881
1764190672.865386,1.070625000e-04,2.536875000e-04,2.570625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.881
1764190672.883283,1.070625000e-04,2.536875000e-04,2.570625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.881
1764190672.905244,1.085000000e-04,2.536875000e-04,2.561875000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.156
1764190672.925617,1.085000000e-04,2.536875000e-04,2.561875000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.156
1764190672.946399,1.073750000e-04,2.536875000e-04,2.562500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.941
